Ref,Original ref,Date,IP,Update type,Technical cookies,Statistics cookies,Profiling cookies
1598594000703,1598593987691,2020-08-28 05:53:19,119.160.97.118,ACCEPT BUTTON,1,1,1
1598594650097,1598594647023,2020-08-28 06:04:10,157.41.101.65,Cancel BUTTON,1,0,0
1598594969830,1598594966503,2020-08-28 06:09:31,42.201.237.136,Cancel BUTTON,1,0,0
1598595102354,1598595070650,2020-08-28 06:11:42,47.9.101.102,ACCEPT BUTTON,1,1,1
1598595124022,1598595111581,2020-08-28 06:12:06,202.67.32.35,Cancel BUTTON,1,0,0
1598595405639,1598595381671,2020-08-28 06:16:47,157.37.193.92,ACCEPT BUTTON,1,1,1
1598595578079,1598595568831,2020-08-28 06:19:39,144.48.134.173,Cancel BUTTON,1,0,0
1598595635992,1598595608724,2020-08-28 06:20:37,157.47.204.111,ACCEPT BUTTON,1,1,1
1598552336619,1598552328571,2020-08-28 06:21:28,182.189.254.113,ACCEPT BUTTON,1,1,1
1598596525085,1598596508381,2020-08-28 06:35:26,157.34.98.4,ACCEPT BUTTON,1,1,1
1598596977717,1598596952586,2020-08-28 06:42:59,47.9.242.25,ACCEPT BUTTON,1,1,1
1598597316204,1598597294573,2020-08-28 06:48:21,36.77.95.69,Cancel BUTTON,1,0,0
1598597527219,1598597520692,2020-08-28 06:52:04,59.103.106.191,ACCEPT BUTTON,1,1,1
1598597645806,1598597632623,2020-08-28 06:54:06,132.154.252.75,ACCEPT BUTTON,1,1,1
1598597662686,1598597643414,2020-08-28 06:54:34,110.232.95.100,ACCEPT BUTTON,1,1,1
1598597873724,1598597853102,2020-08-28 06:57:55,47.29.136.228,ACCEPT BUTTON,1,1,1
1598597879138,1598597868806,2020-08-28 06:57:58,36.71.232.22,Cancel BUTTON,1,0,0
1598598456884,1598598450571,2020-08-28 07:07:40,110.137.36.184,ACCEPT BUTTON,1,1,1
1598598556713,1598598523903,2020-08-28 07:09:17,157.45.89.137,ACCEPT BUTTON,1,1,1
1598598969850,1598598955052,2020-08-28 07:16:11,89.168.46.93,ACCEPT BUTTON,1,1,1
1598599157736,1598599156032,2020-08-28 07:19:20,37.118.52.23,ACCEPT BUTTON,1,1,1
1598599278640,1598599254781,2020-08-28 07:21:20,103.75.49.105,ACCEPT BUTTON,1,1,1
1598599462675,1598599445912,2020-08-28 07:24:23,157.37.129.238,ACCEPT BUTTON,1,1,1
1598599590817,1598599556877,2020-08-28 07:25:51,36.72.43.128,ACCEPT BUTTON,1,1,1
1598599699203,1598599694026,2020-08-28 07:28:20,172.104.54.51,ACCEPT BUTTON,1,1,1
1598599817056,1598599814104,2020-08-28 07:30:17,78.139.42.35,ACCEPT BUTTON,1,1,1
1598600533570,1598600527650,2020-08-28 07:42:14,39.34.168.7,ACCEPT BUTTON,1,1,1
1598600755038,1598600753321,2020-08-28 07:45:56,88.241.71.28,ACCEPT BUTTON,1,1,1
1598600925689,1598600898468,2020-08-28 07:48:46,47.30.222.13,ACCEPT BUTTON,1,1,1
1598601772324,1598601769724,2020-08-28 08:02:53,39.40.225.118,ACCEPT BUTTON,1,1,1
1598601839613,1598601835026,2020-08-28 08:03:59,203.223.168.83,ACCEPT BUTTON,1,1,1
1598602313304,1598602305673,2020-08-28 08:09:46,72.255.49.96,ACCEPT BUTTON,1,1,1
1598602650630,1598602626739,2020-08-28 08:17:07,157.42.24.96,ACCEPT BUTTON,1,1,1
1598602689656,1598602671483,2020-08-28 08:18:08,103.78.115.22,Cancel BUTTON,1,0,0
1598602704814,1598602683477,2020-08-28 08:18:25,157.39.153.94,ACCEPT BUTTON,1,1,1
1598602800557,1598602797280,2020-08-28 08:20:01,210.2.137.210,ACCEPT BUTTON,1,1,1
1598603824649,1598603809738,2020-08-28 08:37:20,157.50.137.183,ACCEPT BUTTON,1,1,1
1598607563098,1598607552920,2020-08-28 08:37:44,180.252.120.84,Cancel BUTTON,1,0,0
1598604280300,1598604257134,2020-08-28 08:44:41,157.34.55.42,ACCEPT BUTTON,1,1,1
1598604604026,1598604600059,2020-08-28 08:50:03,78.180.27.41,Cancel BUTTON,1,0,0
1598604741728,1598604736445,2020-08-28 08:52:23,103.106.239.250,Cancel BUTTON,1,0,0
1598604743368,1598604710592,2020-08-28 08:52:24,157.34.154.207,ACCEPT BUTTON,1,1,1
1598475682281,1598475677038,2020-08-28 08:53:56,206.221.176.106,ACCEPT BUTTON,1,1,1
1598605200820,1598605171566,2020-08-28 09:00:01,119.160.66.156,ACCEPT BUTTON,1,1,1
1598605204087,1598605201078,2020-08-28 09:00:03,79.246.68.248,ACCEPT BUTTON,1,1,1
1598605379016,1598605364465,2020-08-28 09:03:00,103.123.32.130,Cancel BUTTON,1,0,0
1598605392391,1598605293460,2020-08-28 09:03:18,37.59.167.25,ACCEPT BUTTON,1,1,1
1598605486352,1598605477621,2020-08-28 09:04:46,110.232.94.197,Cancel BUTTON,1,0,0
1598605566765,1598605556728,2020-08-28 09:06:07,157.37.242.232,ACCEPT BUTTON,1,1,1
1598606085004,1598606079845,2020-08-28 09:14:46,36.74.47.199,Cancel BUTTON,1,0,0
1598606215271,1598606206652,2020-08-28 09:17:12,59.103.110.135,ACCEPT BUTTON,1,1,1
1598606327497,1598606317817,2020-08-28 09:18:47,49.37.193.185,ACCEPT BUTTON,1,1,1
1598606424842,1598606412323,2020-08-28 09:20:25,157.34.56.76,ACCEPT BUTTON,1,1,1
1598606487857,1598606450330,2020-08-28 09:21:28,157.34.145.24,ACCEPT BUTTON,1,1,1
1598606498479,1598606491341,2020-08-28 09:21:39,36.81.245.134,Cancel BUTTON,1,0,0
1598606585143,1598606574107,2020-08-28 09:23:06,164.151.16.10,ACCEPT BUTTON,1,1,1
1598606607704,1598606599180,2020-08-28 09:23:26,103.131.10.57,ACCEPT BUTTON,1,1,1
1598607176346,1598607152646,2020-08-28 09:32:57,47.11.229.183,ACCEPT BUTTON,1,1,1
1598607265772,1598607257105,2020-08-28 09:34:25,92.38.148.61,ACCEPT BUTTON,1,1,1
1598607386330,1598607371683,2020-08-28 09:36:27,157.49.110.35,ACCEPT BUTTON,1,1,1
1598607582132,1598607572340,2020-08-28 09:39:42,223.18.198.148,Cancel BUTTON,1,0,0
1598607649098,1598607612089,2020-08-28 09:40:50,47.29.133.49,ACCEPT BUTTON,1,1,1
1598607671682,1598607660080,2020-08-28 09:41:12,196.128.18.55,ACCEPT BUTTON,1,1,1
1598607950849,1598607924986,2020-08-28 09:45:51,47.9.70.159,ACCEPT BUTTON,1,1,1
1598608072506,1598608058972,2020-08-28 09:47:52,103.105.236.222,ACCEPT BUTTON,1,1,1
1598608117253,1598608110816,2020-08-28 09:48:26,176.40.240.191,ACCEPT BUTTON,1,1,1
1598608809488,1598608806379,2020-08-28 10:00:09,95.182.207.229,ACCEPT BUTTON,1,1,1
1598608832209,1598608815511,2020-08-28 10:00:33,45.116.233.25,ACCEPT BUTTON,1,1,1
1598608950587,1598608939400,2020-08-28 10:02:31,39.34.167.33,Cancel BUTTON,1,0,0
1598608961389,1598608958141,2020-08-28 10:02:42,46.32.123.2,ACCEPT BUTTON,1,1,1
1598609015150,1598609005261,2020-08-28 10:03:36,157.45.53.172,ACCEPT BUTTON,1,1,1
1598609122003,1598609115840,2020-08-28 10:05:23,42.201.213.208,Cancel BUTTON,1,0,0
1598609027482,1598609020688,2020-08-28 10:05:51,39.35.165.111,ACCEPT BUTTON,1,1,1
1598609406453,1598609402794,2020-08-28 10:10:06,130.193.245.231,ACCEPT BUTTON,1,1,1
1598609484798,1598609478445,2020-08-28 10:11:24,105.99.214.220,Cancel BUTTON,1,0,0
1598609807419,1598609791960,2020-08-28 10:16:48,47.247.100.223,ACCEPT BUTTON,1,1,1
1598610528511,1598610506877,2020-08-28 10:28:48,41.71.118.58,Cancel BUTTON,1,0,0
1598610654806,1598610640349,2020-08-28 10:30:56,47.8.189.76,ACCEPT BUTTON,1,1,1
1598610668877,1598610643946,2020-08-28 10:31:10,157.34.151.11,ACCEPT BUTTON,1,1,1
1598610859300,1598610853763,2020-08-28 10:34:20,180.241.55.31,Cancel BUTTON,1,0,0
1598610976320,1598610957815,2020-08-28 10:36:18,157.34.67.160,ACCEPT BUTTON,1,1,1
1598611202193,1598611162653,2020-08-28 10:40:04,62.201.254.152,ACCEPT BUTTON,1,1,1
1598611795606,1598611771208,2020-08-28 10:50:47,157.42.139.233,ACCEPT BUTTON,1,1,1
1598612078422,1598612070780,2020-08-28 10:54:28,112.215.209.65,Cancel BUTTON,1,0,0
1598612242395,1598612238816,2020-08-28 10:57:24,45.116.233.10,ACCEPT BUTTON,1,1,1
1598612438053,1598612431660,2020-08-28 11:00:38,35.177.151.35,Cancel BUTTON,1,0,0
1598612563723,1598612561774,2020-08-28 11:02:44,109.118.95.168,ACCEPT BUTTON,1,1,1
1598612604391,1598612596069,2020-08-28 11:03:24,88.233.228.106,Cancel BUTTON,1,0,0
1598612647092,1598612640215,2020-08-28 11:04:00,36.85.219.145,ACCEPT BUTTON,1,1,1
1598612955281,1598612939155,2020-08-28 11:09:15,103.225.244.24,ACCEPT BUTTON,1,1,1
1598613164091,1598613150736,2020-08-28 11:12:45,47.8.243.9,ACCEPT BUTTON,1,1,1
1598613248607,1598613245313,2020-08-28 11:14:09,203.81.235.237,ACCEPT BUTTON,1,1,1
1598613305267,1598613291694,2020-08-28 11:15:06,47.247.26.122,Cancel BUTTON,1,0,0
1598613533420,1598613499603,2020-08-28 11:18:54,47.29.108.88,ACCEPT BUTTON,1,1,1
1598613558056,1598613554981,2020-08-28 11:19:19,95.159.82.147,ACCEPT BUTTON,1,1,1
1598613785419,1598613751954,2020-08-28 11:23:06,47.9.31.160,ACCEPT BUTTON,1,1,1
1598613864874,1598613851720,2020-08-28 11:24:31,47.29.196.55,ACCEPT BUTTON,1,1,1
1598614058732,1598614056722,2020-08-28 11:27:40,5.42.193.208,ACCEPT BUTTON,1,1,1
1598614065219,1598614061147,2020-08-28 11:27:44,119.160.65.12,Cancel BUTTON,1,0,0
1598614778028,1598614766452,2020-08-28 11:39:43,157.33.222.54,ACCEPT BUTTON,1,1,1
1598615010282,1598614995376,2020-08-28 11:43:31,47.247.160.125,ACCEPT BUTTON,1,1,1
1598615201398,1598615141928,2020-08-28 11:46:41,103.141.158.127,ACCEPT BUTTON,1,1,1
1598615419217,1598615415040,2020-08-28 11:50:19,212.10.115.73,ACCEPT BUTTON,1,1,1
1598615627346,1598615590645,2020-08-28 11:53:47,157.37.225.82,ACCEPT BUTTON,1,1,1
1598615757616,1598615745280,2020-08-28 11:55:59,62.201.240.244,ACCEPT BUTTON,1,1,1
1598615810376,1598615786727,2020-08-28 11:57:11,47.29.128.34,ACCEPT BUTTON,1,1,1
1598615819097,1598615777040,2020-08-28 11:57:25,157.34.86.34,ACCEPT BUTTON,1,1,1
1598616491321,1598616484798,2020-08-28 12:08:09,41.141.106.168,Cancel BUTTON,1,0,0
1598616567068,1598616562694,2020-08-28 12:09:27,139.194.141.18,Cancel BUTTON,1,0,0
1598617088534,1598617085441,2020-08-28 12:18:09,212.237.118.210,Cancel BUTTON,1,0,0
1598617258547,1598617237497,2020-08-28 12:20:59,47.247.97.143,ACCEPT BUTTON,1,1,1
1598617480012,1598617477610,2020-08-28 12:24:41,92.97.109.156,Cancel BUTTON,1,0,0
1598660705745,1598660699462,2020-08-28 12:26:35,27.96.92.235,ACCEPT BUTTON,1,1,1
1598617613961,1598617596519,2020-08-28 12:26:55,187.123.3.74,Cancel BUTTON,1,0,0
1598617640741,1598617637674,2020-08-28 12:27:21,157.41.35.37,Cancel BUTTON,1,0,0
1598617727189,1598617725041,2020-08-28 12:28:44,185.158.151.226,ACCEPT BUTTON,1,1,1
1598618211006,1598618203317,2020-08-28 12:36:19,36.90.194.103,Cancel BUTTON,1,0,0
1598618249162,1598618243623,2020-08-28 12:37:31,35.176.45.55,ACCEPT BUTTON,1,1,1
1598618367932,1598618354289,2020-08-28 12:39:29,47.247.191.154,ACCEPT BUTTON,1,1,1
1598618373265,1598618361560,2020-08-28 12:39:32,203.78.120.124,Cancel BUTTON,1,0,0
1598618403564,1598618400730,2020-08-28 12:40:15,39.35.126.157,ACCEPT BUTTON,1,1,1
1598618586394,1598618519861,2020-08-28 12:43:06,117.102.7.152,ACCEPT BUTTON,1,1,1
1598618856075,1598618834168,2020-08-28 12:47:38,149.255.212.30,ACCEPT BUTTON,1,1,1
1598618883346,1598618852360,2020-08-28 12:48:05,182.191.90.193,ACCEPT BUTTON,1,1,1
1598619341179,1598619330448,2020-08-28 12:55:42,157.41.160.15,ACCEPT BUTTON,1,1,1
1598619384264,1598619376942,2020-08-28 12:56:25,157.41.79.21,ACCEPT BUTTON,1,1,1
1598619518944,1598619514975,2020-08-28 12:58:40,72.27.203.220,ACCEPT BUTTON,1,1,1
1598619557699,1598619544550,2020-08-28 13:00:11,157.34.71.176,ACCEPT BUTTON,1,1,1
1598619622067,1598619613612,2020-08-28 13:00:23,113.87.129.162,Cancel BUTTON,1,0,0
1598619668923,1598619666514,2020-08-28 13:01:10,185.166.27.66,Cancel BUTTON,1,0,0
1598619937925,1598619933402,2020-08-28 13:05:34,92.97.1.111,Cancel BUTTON,1,0,0
1598620062585,1598620045533,2020-08-28 13:07:38,103.250.71.82,ACCEPT BUTTON,1,1,1
1598620095767,1598620081704,2020-08-28 13:08:15,194.68.44.24,ACCEPT BUTTON,1,1,1
1598620425532,1598620411000,2020-08-28 13:13:47,157.43.56.249,ACCEPT BUTTON,1,1,1
1598620527564,1598620525608,2020-08-28 13:15:28,212.34.12.77,ACCEPT BUTTON,1,1,1
1598621480472,1598621450652,2020-08-28 13:31:21,157.47.192.203,ACCEPT BUTTON,1,1,1
1598621450705,1598621443341,2020-08-28 13:31:30,45.116.233.5,Cancel BUTTON,1,0,0
1598621682712,1598621678667,2020-08-28 13:34:43,119.160.118.116,ACCEPT BUTTON,1,1,1
1598622026551,1598622023087,2020-08-28 13:40:26,196.52.70.129,ACCEPT BUTTON,1,1,1
1598622104461,1598622073146,2020-08-28 13:41:44,157.34.158.239,ACCEPT BUTTON,1,1,1
1598622579644,1598622562154,2020-08-28 13:49:41,47.247.38.176,ACCEPT BUTTON,1,1,1
1598622835117,1598622827179,2020-08-28 13:53:53,188.152.94.15,ACCEPT BUTTON,1,1,1
1598622842546,1598622834969,2020-08-28 13:54:02,154.0.180.82,ACCEPT BUTTON,1,1,1
1598623182921,1598623111192,2020-08-28 13:59:43,47.247.113.147,ACCEPT BUTTON,1,1,1
1598623386812,1598623375726,2020-08-28 14:03:07,157.48.59.201,ACCEPT BUTTON,1,1,1
1598623841044,1598623836485,2020-08-28 14:10:40,95.159.81.175,ACCEPT BUTTON,1,1,1
1598623897943,1598623885360,2020-08-28 14:11:40,157.34.104.14,ACCEPT BUTTON,1,1,1
1598624189738,1598624173275,2020-08-28 14:16:30,180.245.75.12,Cancel BUTTON,1,0,0
1598624190256,1598624186706,2020-08-28 14:16:30,103.238.119.45,Cancel BUTTON,1,0,0
1598624204958,1598624192757,2020-08-28 14:16:45,157.34.67.128,ACCEPT BUTTON,1,1,1
1598624357876,1598624310913,2020-08-28 14:19:11,157.44.97.204,ACCEPT BUTTON,1,1,1
1598624353302,1598624345556,2020-08-28 14:19:14,191.85.205.43,ACCEPT BUTTON,1,1,1
1598625175526,1598625165059,2020-08-28 14:32:56,103.7.79.137,ACCEPT BUTTON,1,1,1
1598625193192,1598625174451,2020-08-28 14:33:14,49.35.16.228,Cancel BUTTON,1,0,0
1598625430264,1598625426042,2020-08-28 14:37:11,39.33.232.114,ACCEPT BUTTON,1,1,1
1598625585572,1598625569174,2020-08-28 14:39:46,213.55.89.116,ACCEPT BUTTON,1,1,1
1598625687150,1598625684011,2020-08-28 14:41:27,37.120.144.244,ACCEPT BUTTON,1,1,1
1598625738292,1598625735825,2020-08-28 14:42:19,176.200.55.44,ACCEPT BUTTON,1,1,1
1598625851164,1598625800040,2020-08-28 14:44:11,152.56.157.101,ACCEPT BUTTON,1,1,1
1598625991479,1598625985686,2020-08-28 14:46:34,125.161.101.60,ACCEPT BUTTON,1,1,1
1598626269215,1598626246232,2020-08-28 14:51:09,179.6.197.132,Cancel BUTTON,1,0,0
1598626323680,1598626316989,2020-08-28 14:52:04,103.26.200.40,ACCEPT BUTTON,1,1,1
1598626468622,1598626442849,2020-08-28 14:53:52,88.241.83.72,ACCEPT BUTTON,1,1,1
1598626796535,1598626788941,2020-08-28 14:59:53,110.138.187.218,ACCEPT BUTTON,1,1,1
1598626868089,1598626855120,2020-08-28 15:01:07,45.124.25.229,ACCEPT BUTTON,1,1,1
1598626997004,1598626989440,2020-08-28 15:03:13,45.116.233.12,Cancel BUTTON,1,0,0
1598641507029,1598641337572,2020-08-28 15:05:12,39.35.100.13,ACCEPT BUTTON,1,1,1
1598627121051,1598627115638,2020-08-28 15:05:22,61.245.169.84,Cancel BUTTON,1,0,0
1598627157433,1598627146530,2020-08-28 15:05:57,103.255.5.72,ACCEPT BUTTON,1,1,1
1598627277660,1598627265637,2020-08-28 15:07:58,47.8.185.176,ACCEPT BUTTON,1,1,1
1598627309128,1598627304724,2020-08-28 15:08:39,37.130.224.21,Cancel BUTTON,1,0,0
1598627338595,1598627333740,2020-08-28 15:08:58,125.165.108.170,ACCEPT BUTTON,1,1,1
1598627507290,1598627498460,2020-08-28 15:11:46,112.215.244.128,Cancel BUTTON,1,0,0
1598627514945,1598627509127,2020-08-28 15:11:50,119.157.68.215,Cancel BUTTON,1,0,0
1598627550764,1598627543827,2020-08-28 15:12:19,78.175.62.168,ACCEPT BUTTON,1,1,1
1598627637881,1598627628866,2020-08-28 15:13:59,39.40.225.118,ACCEPT BUTTON,1,1,1
1598628228694,1598628220566,2020-08-28 15:23:49,87.200.136.224,Cancel BUTTON,1,0,0
1598628434786,1598628397025,2020-08-28 15:24:23,180.245.176.227,ACCEPT BUTTON,1,1,1
1598628663048,1598628659609,2020-08-28 15:31:04,95.252.31.198,ACCEPT BUTTON,1,1,1
1598628977273,1598628934232,2020-08-28 15:36:18,47.247.103.6,ACCEPT BUTTON,1,1,1
1598629168440,1598629156411,2020-08-28 15:39:28,43.250.81.118,ACCEPT BUTTON,1,1,1
1598629261055,1598629253588,2020-08-28 15:41:03,47.247.109.214,ACCEPT BUTTON,1,1,1
1598629265391,1598629221313,2020-08-28 15:41:06,157.34.34.24,ACCEPT BUTTON,1,1,1
1598629764912,1598629738492,2020-08-28 15:49:25,157.34.79.2,ACCEPT BUTTON,1,1,1
1598629789838,1598629780275,2020-08-28 15:49:50,157.37.228.239,ACCEPT BUTTON,1,1,1
1598630016422,1598630012559,2020-08-28 15:53:39,140.0.41.92,Cancel BUTTON,1,0,0
1598630020177,1598629950579,2020-08-28 15:53:41,157.37.249.39,ACCEPT BUTTON,1,1,1
1598630022168,1598629999555,2020-08-28 15:53:46,159.146.108.162,ACCEPT BUTTON,1,1,1
1598630106367,1598630102942,2020-08-28 15:55:07,39.53.245.39,Cancel BUTTON,1,0,0
1598630312807,1598630278983,2020-08-28 15:58:36,157.35.232.77,ACCEPT BUTTON,1,1,1
1598630335848,1598630307851,2020-08-28 15:59:03,49.34.201.48,ACCEPT BUTTON,1,1,1
1598630560298,1598630535847,2020-08-28 16:02:42,47.8.236.46,ACCEPT BUTTON,1,1,1
1598631329034,1598631320191,2020-08-28 16:15:29,36.90.218.49,Cancel BUTTON,1,0,0
1598652346362,1598652336374,2020-08-28 22:05:45,31.206.19.36,ACCEPT BUTTON,1,1,1
1598653005696,1598652991169,2020-08-28 22:16:26,85.106.3.22,ACCEPT BUTTON,1,1,1
1598653208742,1598653207099,2020-08-28 22:20:10,109.53.19.230,ACCEPT BUTTON,1,1,1
1598655194932,1598655178422,2020-08-28 22:53:15,179.215.245.120,ACCEPT BUTTON,1,1,1
1598655166398,1598655149022,2020-08-28 22:53:15,198.16.66.155,ACCEPT BUTTON,1,1,1
1598656015665,1598656012598,2020-08-28 23:06:56,185.106.28.141,Cancel BUTTON,1,0,0
1598656225436,1598656146784,2020-08-28 23:10:29,187.109.148.76,ACCEPT BUTTON,1,1,1
1598656583887,1598656576151,2020-08-28 23:16:23,109.127.72.230,ACCEPT BUTTON,1,1,1
1598656585006,1598656562662,2020-08-28 23:16:25,177.19.15.184,ACCEPT BUTTON,1,1,1
1598657575178,1598657571766,2020-08-28 23:32:56,62.201.240.86,Cancel BUTTON,1,0,0
1598657959378,1598657956938,2020-08-28 23:39:20,45.116.233.39,Cancel BUTTON,1,0,0
1598659015860,1598659005183,2020-08-28 23:56:55,49.147.192.83,Cancel BUTTON,1,0,0
1598659261257,1598659256417,2020-08-29 00:01:01,177.188.172.158,ACCEPT BUTTON,1,1,1
1598661590279,1598661580606,2020-08-29 00:40:03,125.166.225.49,ACCEPT BUTTON,1,1,1
1598661964338,1598661962405,2020-08-29 00:46:04,41.109.225.89,Cancel BUTTON,1,0,0
1598662080816,1598662061689,2020-08-29 00:48:02,201.37.104.221,ACCEPT BUTTON,1,1,1
1598662312567,1598662308369,2020-08-29 00:51:53,179.214.36.187,Cancel BUTTON,1,0,0
1598663986621,1598663980349,2020-08-29 01:19:47,41.251.57.145,Cancel BUTTON,1,0,0
1598664722244,1598664704710,2020-08-29 01:32:03,45.161.143.204,Cancel BUTTON,1,0,0
1598664669789,1598664626824,2020-08-29 01:32:27,157.43.248.12,ACCEPT BUTTON,1,1,1
1598665007548,1598665001884,2020-08-29 01:36:43,36.85.217.116,Cancel BUTTON,1,0,0
1598665271561,1598665260950,2020-08-29 01:40:59,118.99.118.139,ACCEPT BUTTON,1,1,1
1598665305145,1598665291991,2020-08-29 01:41:48,78.190.9.33,ACCEPT BUTTON,1,1,1
1598654999070,1598654995041,2020-08-29 01:47:11,170.150.49.141,Cancel BUTTON,1,0,0
1598665838009,1598665820529,2020-08-29 01:50:39,157.32.238.179,ACCEPT BUTTON,1,1,1
1598666118634,1598666103520,2020-08-29 01:55:19,157.34.90.112,ACCEPT BUTTON,1,1,1
1598666272549,1598666261086,2020-08-29 01:57:53,157.42.157.176,ACCEPT BUTTON,1,1,1
1598667239514,1598667223352,2020-08-29 01:58:52,180.253.67.122,Cancel BUTTON,1,0,0
1598666450272,1598666446235,2020-08-29 02:00:51,119.160.117.253,Cancel BUTTON,1,0,0
1598666594781,1598666588543,2020-08-29 02:03:15,197.185.104.179,Cancel BUTTON,1,0,0
1598667026132,1598667023451,2020-08-29 02:10:26,154.235.130.132,ACCEPT BUTTON,1,1,1
1598667356938,1598667331648,2020-08-29 02:15:58,157.41.145.229,ACCEPT BUTTON,1,1,1
1598667675503,1598667662890,2020-08-29 02:21:17,200.9.16.30,Cancel BUTTON,1,0,0
1598667998878,1598667982270,2020-08-29 02:26:40,47.247.115.178,ACCEPT BUTTON,1,1,1
1598668019954,1598668015978,2020-08-29 02:27:00,119.160.119.30,ACCEPT BUTTON,1,1,1
1598668343762,1598668335869,2020-08-29 02:32:24,47.8.236.203,ACCEPT BUTTON,1,1,1
1598668661507,1598668643127,2020-08-29 02:37:42,47.31.79.230,ACCEPT BUTTON,1,1,1
1598669324129,1598669304880,2020-08-29 02:48:46,49.34.62.247,ACCEPT BUTTON,1,1,1
1598669532261,1598669511586,2020-08-29 02:52:12,47.8.190.76,ACCEPT BUTTON,1,1,1
1598670244951,1598670211889,2020-08-29 03:04:05,157.37.164.159,ACCEPT BUTTON,1,1,1
1598670485405,1598670453055,2020-08-29 03:08:06,157.42.97.98,ACCEPT BUTTON,1,1,1
1598670739188,1598670736391,2020-08-29 03:12:19,61.5.151.62,ACCEPT BUTTON,1,1,1
1598670800982,1598670793164,2020-08-29 03:13:15,200.7.124.69,Cancel BUTTON,1,0,0
1598672007133,1598671991984,2020-08-29 03:33:27,47.29.190.143,ACCEPT BUTTON,1,1,1
1598672525200,1598672522629,2020-08-29 03:40:26,175.107.215.33,Cancel BUTTON,1,0,0
1598672772784,1598672756863,2020-08-29 03:46:13,157.34.117.114,ACCEPT BUTTON,1,1,1
1598672859804,1598672857143,2020-08-29 03:47:40,111.119.187.16,ACCEPT BUTTON,1,1,1
1598672978503,1598672974065,2020-08-29 03:49:40,114.125.237.173,ACCEPT BUTTON,1,1,1
1598672979007,1598672961503,2020-08-29 03:49:48,157.37.142.47,ACCEPT BUTTON,1,1,1
1598673216455,1598673194475,2020-08-29 03:53:36,103.10.64.9,ACCEPT BUTTON,1,1,1
1598673292445,1598673288093,2020-08-29 03:54:51,125.162.210.220,Cancel BUTTON,1,0,0
1598673468627,1598673452005,2020-08-29 03:57:48,139.167.134.29,ACCEPT BUTTON,1,1,1
1598674196826,1598674063473,2020-08-29 04:09:59,47.9.105.177,ACCEPT BUTTON,1,1,1
1598674381350,1598674358402,2020-08-29 04:13:02,47.29.120.40,ACCEPT BUTTON,1,1,1
1598674423059,1598674406911,2020-08-29 04:13:45,157.34.52.56,ACCEPT BUTTON,1,1,1
1598674428447,1598674418563,2020-08-29 04:13:49,190.53.124.154,ACCEPT BUTTON,1,1,1
1598675436925,1598675430276,2020-08-29 04:17:07,119.63.138.84,ACCEPT BUTTON,1,1,1
1598674639333,1598674614720,2020-08-29 04:17:18,180.242.213.212,Cancel BUTTON,1,0,0
1598674775648,1598674756633,2020-08-29 04:19:33,39.42.58.31,ACCEPT BUTTON,1,1,1
1598675152434,1598675143365,2020-08-29 04:25:53,157.36.126.129,ACCEPT BUTTON,1,1,1
1598675191640,1598675168921,2020-08-29 04:26:32,47.247.57.45,ACCEPT BUTTON,1,1,1
1598675446690,1598675438849,2020-08-29 04:30:50,159.0.140.235,ACCEPT BUTTON,1,1,1
1598675580994,1598675561167,2020-08-29 04:33:01,157.47.223.98,ACCEPT BUTTON,1,1,1
1598675640945,1598675621068,2020-08-29 04:34:11,157.34.136.168,ACCEPT BUTTON,1,1,1
1598676324269,1598676322130,2020-08-29 04:45:25,36.80.13.35,Cancel BUTTON,1,0,0
1598676519740,1598676513795,2020-08-29 04:48:40,111.95.18.255,ACCEPT BUTTON,1,1,1
1598677623930,1598677614722,2020-08-29 05:07:05,139.167.108.237,ACCEPT BUTTON,1,1,1
1598677675144,1598677670673,2020-08-29 05:07:57,119.63.138.27,ACCEPT BUTTON,1,1,1
1598677856127,1598677820400,2020-08-29 05:10:56,157.41.49.60,ACCEPT BUTTON,1,1,1
1598678219031,1598678210731,2020-08-29 05:16:59,115.178.193.159,Cancel BUTTON,1,0,0
1598678365586,1598678363430,2020-08-29 05:19:27,103.109.58.2,ACCEPT BUTTON,1,1,1
1598678685315,1598678654068,2020-08-29 05:24:46,157.47.235.94,ACCEPT BUTTON,1,1,1
1598678900491,1598678886920,2020-08-29 05:28:22,157.43.44.171,ACCEPT BUTTON,1,1,1
1598679681508,1598679666818,2020-08-29 05:41:07,157.39.0.116,ACCEPT BUTTON,1,1,1
1598694595052,1598694592883,2020-08-29 05:44:18,110.36.201.26,Cancel BUTTON,1,0,0
1598680021279,1598678762055,2020-08-29 05:46:16,212.154.118.144,ACCEPT BUTTON,1,1,1
1598680051842,1598680023197,2020-08-29 05:47:29,49.146.6.192,Cancel BUTTON,1,0,0
1598680214532,1598680199081,2020-08-29 05:50:15,37.52.149.115,ACCEPT BUTTON,1,1,1
1598681294855,1598681267373,2020-08-29 06:08:15,47.247.157.71,ACCEPT BUTTON,1,1,1
1598681876349,1598681861340,2020-08-29 06:17:57,132.154.79.127,ACCEPT BUTTON,1,1,1
1598681912852,1598681898031,2020-08-29 06:18:48,157.33.188.199,ACCEPT BUTTON,1,1,1
1598682803316,1598682743296,2020-08-29 06:33:21,180.244.145.22,ACCEPT BUTTON,1,1,1
1598683213192,1598683203956,2020-08-29 06:40:19,42.201.208.26,ACCEPT BUTTON,1,1,1
